GO_ID	name	namespace	observed	expected	fold_enrichment	p_value	total_study_annotations	background_size	p_fdr_bh	significant
GO:0033862	UMP kinase activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0047507	deoxynucleoside phosphate kinase activity, ATP as phosphate donor	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0036431	dCMP kinase activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0036430	CMP kinase activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0031683	G-protein beta/gamma-subunit complex binding	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:1905360	GTPase complex	cellular_component	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0005834	heterotrimeric G-protein complex	cellular_component	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0051231	spindle elongation	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0043420	anthranilate metabolic process	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0019363	pyridine nucleotide biosynthetic process	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0009435	NAD+ biosynthetic process	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0046496	nicotinamide nucleotide metabolic process	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0019359	nicotinamide nucleotide biosynthetic process	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0019674	NAD+ metabolic process	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0034354	'de novo' NAD+ biosynthetic process from L-tryptophan	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0004502	kynurenine 3-monooxygenase activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0060284	regulation of cell development	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0051960	regulation of nervous system development	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0031346	positive regulation of cell projection organization	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0050770	regulation of axonogenesis	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0050772	positive regulation of axonogenesis	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0030155	regulation of cell adhesion	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0007162	negative regulation of cell adhesion	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0016592	mediator complex	cellular_component	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0007140	male meiotic nuclear division	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0097374	sensory neuron axon guidance	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0022604	regulation of cell morphogenesis	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0008360	regulation of cell shape	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0010720	positive regulation of cell development	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:2000026	regulation of multicellular organismal development	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0050767	regulation of neurogenesis	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0051962	positive regulation of nervous system development	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0050769	positive regulation of neurogenesis	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0120035	regulation of plasma membrane bounded cell projection organization	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0010975	regulation of neuron projection development	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0031344	regulation of cell projection organization	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0006376	mRNA splice site recognition	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0000395	mRNA 5'-splice site recognition	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0004427	inorganic diphosphate phosphatase activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0030100	regulation of endocytosis	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0007009	plasma membrane organization	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0097320	plasma membrane tubulation	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0016812	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0033971	hydroxyisourate hydrolase activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0005375	copper ion transmembrane transporter activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0140581	P-type monovalent copper transporter activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0010181	FMN binding	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0060147	regulation of post-transcriptional gene silencing	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:1900368	regulation of post-transcriptional gene silencing by regulatory ncRNA	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0060966	regulation of gene silencing by regulatory ncRNA	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0060964	regulation of miRNA-mediated gene silencing	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0000280	nuclear division	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0140013	meiotic nuclear division	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0048285	organelle fission	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0006109	regulation of carbohydrate metabolic process	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0010906	regulation of glucose metabolic process	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0004740	pyruvate dehydrogenase (acetyl-transferring) kinase activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0090092	regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0090100	positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0030510	regulation of BMP signaling pathway	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0090287	regulation of cellular response to growth factor stimulus	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0030513	positive regulation of BMP signaling pathway	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0019955	cytokine binding	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0036122	BMP binding	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:2001057	reactive nitrogen species metabolic process	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0046209	nitric oxide metabolic process	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0006809	nitric oxide biosynthetic process	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0004517	nitric-oxide synthase activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0045494	photoreceptor cell maintenance	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0070300	phosphatidic acid binding	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0022411	cellular component disassembly	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:1903008	organelle disassembly	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0032790	ribosome disassembly	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0070481	nuclear-transcribed mRNA catabolic process, non-stop decay	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0070966	nuclear-transcribed mRNA catabolic process, no-go decay	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0016075	rRNA catabolic process	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0070651	nonfunctional rRNA decay	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0042594	response to starvation	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0031669	cellular response to nutrient levels	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0031667	response to nutrient levels	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:1990928	response to amino acid starvation	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0009267	cellular response to starvation	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0034198	cellular response to amino acid starvation	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0016482	cytosolic transport	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0042147	retrograde transport, endosome to Golgi	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0045010	actin nucleation	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0034314	Arp2/3 complex-mediated actin nucleation	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0043015	gamma-tubulin binding	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0043014	alpha-tubulin binding	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0050776	regulation of immune response	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0002682	regulation of immune system process	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0002683	negative regulation of immune system process	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0045088	regulation of innate immune response	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0062207	regulation of pattern recognition receptor signaling pathway	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0034121	regulation of toll-like receptor signaling pathway	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0034128	negative regulation of MyD88-independent toll-like receptor signaling pathway	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0016799	hydrolase activity, hydrolyzing N-glycosyl compounds	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0003953	NAD+ nucleosidase activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0030425	dendrite	cellular_component	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0007032	endosome organization	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0097346	INO80-type complex	cellular_component	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0000812	Swr1 complex	cellular_component	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0055037	recycling endosome	cellular_component	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0032453	histone H3K4 demethylase activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0034647	histone H3K4me/H3K4me2/H3K4me3 demethylase activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0015175	neutral L-amino acid transmembrane transporter activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0098968	neurotransmitter receptor transport postsynaptic membrane to endosome	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0035088	establishment or maintenance of apical/basal cell polarity	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0061245	establishment or maintenance of bipolar cell polarity	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0045197	establishment or maintenance of epithelial cell apical/basal polarity	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0016323	basolateral plasma membrane	cellular_component	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0055088	lipid homeostasis	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0009611	response to wounding	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0048678	response to axon injury	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0002831	regulation of response to biotic stimulus	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0034127	regulation of MyD88-independent toll-like receptor signaling pathway	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0031347	regulation of defense response	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0032101	regulation of response to external stimulus	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0034122	negative regulation of toll-like receptor signaling pathway	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0043113	receptor clustering	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0099639	neurotransmitter receptor transport, endosome to plasma membrane	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0098969	neurotransmitter receptor transport to postsynaptic membrane	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0062237	protein localization to postsynapse	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:1903540	establishment of protein localization to postsynaptic membrane	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:1903539	protein localization to postsynaptic membrane	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0099072	regulation of postsynaptic membrane neurotransmitter receptor levels	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0099637	neurotransmitter receptor transport	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0098877	neurotransmitter receptor transport to plasma membrane	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0031503	protein-containing complex localization	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0061951	establishment of protein localization to plasma membrane	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0099638	endosome to plasma membrane protein transport	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0098887	neurotransmitter receptor transport, endosome to postsynaptic membrane	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0005343	organic acid:sodium symporter activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0015501	glutamate:sodium symporter activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0015929	hexosaminidase activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0004563	beta-N-acetylhexosaminidase activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0019722	calcium-mediated signaling	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0061762	CAMKK-AMPK signaling cascade	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0021556	central nervous system formation	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0005121	Toll binding	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0061512	protein localization to cilium	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0035721	intraciliary retrograde transport	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0097730	non-motile cilium	cellular_component	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0030991	intraciliary transport particle A	cellular_component	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0006353	DNA-templated transcription termination	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0005245	voltage-gated calcium channel activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0008331	high voltage-gated calcium channel activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0034704	calcium channel complex	cellular_component	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0005891	voltage-gated calcium channel complex	cellular_component	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0031087	deadenylation-independent decapping of nuclear-transcribed mRNA	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0004530	deoxyribonuclease I activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0000339	RNA cap binding	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0000340	RNA 7-methylguanosine cap binding	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0034518	RNA cap binding complex	cellular_component	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0016281	eukaryotic translation initiation factor 4F complex	cellular_component	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0046337	phosphatidylethanolamine metabolic process	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0006646	phosphatidylethanolamine biosynthetic process	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0004609	phosphatidylserine decarboxylase activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:1990050	phosphatidic acid transfer activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0070987	error-free translesion synthesis	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0000245	spliceosomal complex assembly	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0004596	protein-N-terminal amino-acid acetyltransferase activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0031414	N-terminal protein acetyltransferase complex	cellular_component	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0031416	NatB complex	cellular_component	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0070534	protein K63-linked ubiquitination	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0071012	catalytic step 1 spliceosome	cellular_component	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0005684	U2-type spliceosomal complex	cellular_component	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0071006	U2-type catalytic step 1 spliceosome	cellular_component	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0000974	Prp19 complex	cellular_component	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0000417	HIR complex	cellular_component	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0008046	axon guidance receptor activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0044297	cell body	cellular_component	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0043025	neuronal cell body	cellular_component	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0032042	mitochondrial DNA metabolic process	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0006264	mitochondrial DNA replication	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0035251	UDP-glucosyltransferase activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0033840	alpha-1,4-glucan glucosyltransferase (NDP-glucose donor) activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0001405	PAM complex, Tim23 associated import motor	cellular_component	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0000922	spindle pole	cellular_component	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0000776	kinetochore	cellular_component	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0019914	cyclin-dependent protein kinase regulator activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0016538	cyclin-dependent protein serine/threonine kinase regulator activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0004373	alpha-1,4-glucan glucosyltransferase (UDP-glucose donor) activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0050848	regulation of calcium-mediated signaling	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0048753	pigment granule organization	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0032438	melanosome organization	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0072545	L-tyrosine binding	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0035643	L-DOPA receptor activity	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0072544	L-DOPA binding	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:1901338	catecholamine binding	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0035240	dopamine binding	molecular_function	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
GO:0042454	ribonucleoside catabolic process	biological_process	1	0.9210964607911173	1.0856626233707527	0.9210964607911173	39819	43230	0.9210964607911173	False
